usage_id,account_id,usage_date,active_users,logins,feature_a_events,feature_b_events
15396,163,2023-03-31,59,156,113,36
15397,163,2024-02-29,52,34,85,64
15398,163,2024-09-05,44,45,273,17
15399,163,2023-08-14,36,96,69,35
15400,163,2023-10-11,27,50,74,74
15401,163,2023-11-01,28,156,6,14
15402,163,2024-06-11,39,25,254,8
15403,163,2024-05-08,52,111,59,48
15404,163,2023-05-26,23,230,73,11
15405,163,2024-04-09,28,225,171,45
15406,163,2024-12-19,24,147,122,118
15407,163,2023-02-12,48,168,153,24
15408,163,2024-06-25,28,15,140,28
15409,163,2023-11-16,52,102,24,57
15410,163,2024-05-31,24,111,25,33
15411,163,2023-08-23,26,132,159,70
15412,163,2024-09-30,29,184,53,137
15413,163,2023-08-23,15,63,124,31
15414,163,2023-08-06,48,196,131,29
15415,163,2024-11-10,55,96,64,29
15416,163,2023-06-20,55,81,65,37
15417,163,2024-02-21,56,24,213,65
15418,163,2023-09-17,60,25,132,24
15419,163,2024-12-24,31,84,51,24
15420,163,2024-01-07,53,64,85,28
15421,163,2023-09-29,25,23,68,16
15422,163,2023-07-14,24,177,101,66
15423,163,2024-12-29,31,57,52,50
15424,163,2024-06-08,54,114,91,5
15425,163,2023-02-16,17,55,68,72
15426,163,2023-11-25,51,82,129,28
15427,163,2024-06-20,52,44,64,16
15428,163,2024-07-01,29,324,54,41
15429,163,2023-01-10,15,33,42,67
15430,163,2023-03-15,41,159,27,22
15431,163,2024-01-01,57,75,84,91
15432,163,2024-04-09,44,116,79,29
15433,163,2024-05-23,45,59,80,123
15434,163,2023-09-19,15,255,147,24
15435,163,2023-02-13,23,265,60,60
15436,163,2024-06-16,49,160,62,5
15437,163,2023-10-19,56,210,23,43
15438,163,2024-03-12,48,47,139,50
15439,163,2024-03-14,17,54,34,16
15440,163,2023-05-26,59,130,71,15
15441,163,2023-09-23,39,26,146,58
15442,163,2024-10-06,28,150,75,63
15443,163,2023-03-14,33,36,19,4
15444,163,2023-01-16,32,330,9,77
15445,163,2023-03-24,41,147,77,8
15446,163,2023-12-13,38,160,28,11
15447,163,2024-01-06,23,114,84,17
15448,163,2023-03-17,31,78,47,16
15449,163,2023-06-21,44,285,57,33
15450,163,2023-04-14,32,170,47,27
15451,163,2023-11-05,23,156,55,52
15452,163,2024-06-22,54,90,34,60
15453,163,2023-07-08,27,168,117,4
15454,163,2024-03-14,49,96,144,24
15455,163,2023-07-07,26,60,51,17
15456,163,2023-03-31,39,210,25,25
15457,163,2023-10-13,52,270,24,77
15458,163,2024-04-24,33,220,151,132
15459,163,2024-10-28,56,19,99,16
15460,163,2024-04-07,20,196,14,7
15461,163,2023-04-05,32,59,18,60
15462,163,2024-07-27,21,245,262,45
15463,163,2023-07-28,52,33,88,88
15464,163,2024-03-25,34,25,70,77
15465,163,2024-12-14,60,16,85,150
15466,163,2023-09-14,59,82,193,17
15467,163,2024-03-14,28,245,85,65
15468,163,2023-02-03,28,126,40,100
15469,163,2024-01-07,33,125,39,4
15470,163,2024-01-11,18,23,57,132
15471,163,2023-09-29,55,265,233,43
15472,163,2023-03-21,38,306,42,82
15473,163,2023-03-22,28,55,270,73
15474,163,2024-07-01,17,180,106,20
15475,163,2024-12-11,46,130,110,12
15476,163,2023-02-04,36,282,168,16
15477,163,2023-01-30,23,30,46,7
15478,163,2024-11-12,25,114,91,35
15479,163,2024-09-14,51,172,211,4
15480,163,2023-02-05,48,96,15,2
15481,164,2024-07-30,11,7,14,6
15482,164,2023-08-15,11,24,20,6
15483,164,2024-12-07,14,4,7,13
15484,164,2024-03-20,6,9,16,3
15485,164,2024-12-26,6,20,8,6
15486,164,2024-09-05,9,10,9,1
15487,164,2024-06-19,3,14,22,15
15488,164,2023-12-19,9,78,4,4
15489,164,2024-06-26,5,36,46,6
15490,164,2023-02-13,13,21,45,11
15491,164,2023-05-29,4,5,32,7
15492,164,2024-02-18,5,50,25,26
15493,164,2024-11-19,3,20,22,1
15494,164,2024-07-12,6,16,7,4
15495,164,2023-07-16,9,36,10,16
15496,164,2023-12-07,13,70,11,7
15497,164,2024-03-09,9,42,3,13
15498,164,2023-06-07,10,10,15,8
15499,164,2023-08-01,12,52,6,5
15500,164,2023-05-09,11,75,45,5
15501,164,2024-02-19,10,7,3,6
15502,164,2023-04-05,9,60,5,7
15503,164,2024-12-27,9,24,13,0
15504,164,2023-01-06,13,75,4,1
15505,164,2024-01-15,5,48,16,8
15506,164,2024-12-15,12,60,11,18
15507,164,2023-03-07,10,60,9,2
15508,164,2023-05-13,10,5,2,23
15509,164,2023-05-31,5,12,6,17
15510,164,2023-04-06,15,65,6,3
15511,164,2024-01-17,5,70,9,9
15512,164,2023-10-09,10,12,21,5
15513,164,2024-05-16,4,36,1,5
15514,164,2024-10-26,5,50,30,1
15515,164,2023-08-03,11,12,8,5
15516,164,2023-07-03,6,12,4,21
15517,164,2023-07-20,8,18,34,13
15518,164,2023-06-11,3,30,16,5
15519,164,2024-06-08,6,33,62,12
15520,164,2024-07-15,8,60,14,16
15521,164,2024-11-06,8,54,17,6
15522,164,2023-01-28,15,24,27,2
15523,164,2023-10-30,6,54,12,9
15524,164,2023-03-17,5,48,5,1
15525,164,2023-12-10,11,75,12,0
15526,164,2024-09-25,4,12,12,11
15527,164,2024-02-25,15,60,21,14
15528,164,2024-04-01,3,36,36,1
15529,164,2024-07-19,14,36,7,1
15530,164,2024-10-14,14,20,34,19
15531,164,2023-05-03,13,12,25,7
15532,164,2023-12-04,4,84,12,3
15533,164,2023-04-08,12,33,4,3
15534,164,2023-03-13,9,10,14,8
15535,164,2023-10-13,9,40,20,2
15536,164,2024-11-06,14,9,19,8
15537,164,2023-03-06,7,36,3,6
15538,164,2023-05-09,3,14,24,5
15539,164,2023-05-12,9,30,5,7
15540,164,2023-06-22,7,45,4,3
15541,164,2023-11-13,10,10,32,8
15542,164,2024-08-22,15,3,38,2
15543,164,2024-07-05,14,11,24,17
15544,164,2024-12-06,5,44,29,10
15545,164,2024-04-23,3,24,6,5
15546,164,2023-06-27,13,28,13,18
15547,164,2024-04-02,15,33,63,10
15548,164,2024-03-11,10,5,10,8
15549,164,2024-05-26,15,36,35,12
15550,164,2024-03-12,13,18,20,9
15551,164,2024-08-14,15,9,7,23
15552,164,2023-07-16,6,15,15,8
15553,164,2023-02-10,11,12,26,10
15554,164,2024-08-16,8,26,11,12
15555,164,2023-10-25,7,28,3,21
15556,164,2024-02-25,3,20,11,1
15557,164,2023-08-31,6,39,22,5
15558,164,2024-06-26,8,40,28,18
15559,164,2023-05-31,6,28,3,6
15560,164,2024-07-16,10,9,21,6
15561,164,2023-06-17,3,78,7,22
15562,164,2024-12-01,9,42,22,5
15563,164,2023-07-30,4,39,24,7
15564,164,2023-07-06,7,4,2,3
15565,164,2023-08-17,8,28,43,3
15566,164,2023-08-29,13,56,41,6
15567,164,2023-11-04,4,27,32,2
15568,164,2023-03-14,12,10,6,0
15569,164,2023-06-08,3,6,29,2
15570,164,2023-11-16,9,42,23,7
15571,164,2023-05-13,7,18,9,4
15572,164,2023-12-22,12,16,32,25
15573,164,2023-10-13,12,20,1,3
15574,164,2024-07-02,6,6,7,10
15575,164,2024-04-09,8,36,14,1
15576,164,2023-02-03,14,60,7,10
15577,164,2023-07-19,15,16,41,8
15578,164,2024-04-19,9,39,48,15
15579,164,2024-12-24,15,14,55,1
15580,164,2023-04-09,8,24,8,10
15581,164,2024-05-16,8,14,15,0
15582,164,2023-03-30,12,18,37,8
15583,164,2024-07-30,7,84,5,19
15584,164,2023-04-15,12,28,21,9
15585,164,2023-11-01,14,12,17,9
15586,164,2024-11-13,4,28,2,2
15587,164,2024-09-29,12,16,25,3
15588,164,2023-12-07,5,32,20,8
15589,164,2024-08-04,11,55,27,13
15590,164,2023-07-03,3,18,3,0
15591,164,2024-04-15,6,55,14,8
15592,164,2023-03-19,4,60,3,5
15593,164,2023-01-28,4,60,10,10
15594,164,2023-11-18,6,12,4,5
15595,164,2024-12-20,12,12,61,6
15596,164,2023-01-26,5,20,28,3
15597,164,2024-12-03,15,60,13,2
15598,164,2023-05-04,8,6,6,3
15599,164,2024-08-16,15,45,4,33
15600,164,2023-02-04,5,12,16,5
15601,166,2024-02-21,10,10,10,3
15602,166,2023-12-06,7,50,3,13
15603,166,2024-02-11,15,84,8,7
15604,166,2024-07-25,10,22,12,7
15605,166,2024-02-16,11,52,3,3
15606,166,2024-08-22,15,75,12,27
15607,166,2023-04-23,13,22,40,8
15608,166,2024-07-22,5,48,5,2
15609,166,2023-01-25,12,33,14,8
15610,166,2023-04-23,14,35,14,2
15611,166,2024-02-26,11,5,31,13
15612,166,2023-05-15,9,14,30,10
15613,166,2024-09-18,3,72,7,3
15614,166,2024-12-20,7,21,36,3
15615,166,2024-06-30,5,15,10,35
15616,166,2023-03-12,13,13,7,17
15617,166,2024-08-08,7,72,58,4
15618,166,2023-08-24,15,14,17,2
15619,166,2024-10-08,6,9,52,3
15620,166,2023-04-22,6,55,7,10
15621,166,2023-07-03,4,48,8,1
15622,166,2024-08-01,14,12,66,4
15623,166,2024-08-02,8,65,12,4
15624,166,2023-03-16,12,30,2,19
15625,166,2024-12-01,3,8,31,0
15626,166,2023-08-04,9,22,47,1
15627,166,2023-12-01,5,60,4,7
15628,166,2024-03-14,6,33,14,5
15629,166,2023-07-08,11,48,6,2
15630,166,2023-05-24,7,11,11,4
15631,166,2023-08-18,14,3,30,27
15632,166,2023-11-27,12,24,24,3
15633,166,2023-11-18,11,8,53,1
15634,166,2024-01-06,10,56,26,1
15635,166,2023-01-01,6,60,1,4
15636,166,2023-12-15,13,18,32,36
15637,166,2023-05-21,12,70,11,6
15638,166,2024-11-09,8,9,21,32
15639,166,2024-04-24,7,10,19,4
15640,166,2024-03-07,12,26,3,14
15641,166,2023-07-22,12,33,27,5
15642,166,2023-10-24,13,42,18,2
15643,166,2023-11-27,11,60,7,5
15644,166,2024-03-18,9,36,37,0
15645,166,2023-09-03,14,65,3,5
15646,166,2023-10-20,11,36,9,8
15647,166,2023-05-22,9,30,22,7
15648,166,2023-12-05,9,32,38,2
15649,166,2023-05-24,14,24,40,17
15650,166,2023-01-04,4,42,12,10
15651,166,2024-06-26,11,24,26,0
15652,166,2023-07-27,6,15,8,3
15653,166,2023-02-25,9,24,7,1
15654,166,2023-02-17,13,12,21,4
15655,166,2023-02-05,7,28,22,6
15656,166,2024-03-18,7,15,9,6
15657,166,2023-02-09,14,40,5,5
15658,166,2023-10-15,4,14,17,18
15659,166,2024-12-18,8,7,13,3
15660,166,2023-10-18,15,13,48,3
15661,166,2024-10-31,10,70,45,4
15662,166,2023-09-09,8,39,10,17
15663,166,2023-05-13,7,40,6,2
15664,166,2024-12-26,12,36,11,7
15665,166,2024-05-30,3,4,32,18
15666,166,2024-08-28,3,10,8,5
15667,166,2024-11-02,13,72,4,2
15668,166,2024-06-11,7,18,28,3
15669,166,2023-11-25,4,10,4,11
15670,166,2024-04-20,9,12,3,4
15671,166,2023-08-28,7,45,11,2
15672,166,2023-05-17,11,15,12,15
15673,166,2024-01-16,14,65,27,38
15674,166,2024-02-19,15,13,5,0
15675,166,2023-03-20,10,24,49,25
15676,166,2023-03-03,9,36,4,2
15677,166,2023-06-25,8,60,2,2
15678,166,2024-11-11,8,56,7,28
15679,166,2024-10-20,14,36,24,5
15680,166,2023-06-02,10,18,15,3
15681,166,2023-04-21,3,30,24,34
15682,166,2024-03-26,6,22,25,5
15683,166,2024-05-13,4,28,22,19
15684,166,2024-02-03,10,21,22,4
15685,166,2023-07-02,4,55,33,5
15686,166,2023-09-20,13,30,20,2
15687,166,2023-11-11,4,66,17,6
15688,166,2024-12-21,11,26,19,9
15689,166,2023-10-22,6,5,6,38
15690,166,2024-08-28,12,44,24,1
15691,166,2023-04-28,5,9,20,3
15692,166,2024-02-03,9,39,10,4
15693,166,2024-03-12,6,35,8,9
15694,166,2024-12-28,4,42,39,7
15695,166,2024-12-01,11,3,17,12
15696,166,2024-06-12,14,6,42,16
15697,166,2024-11-29,11,3,10,32
15698,166,2024-09-05,3,60,5,0
15699,166,2023-05-06,10,30,4,3
15700,166,2024-05-26,8,10,7,5
15701,166,2023-02-21,10,36,13,23
15702,166,2023-09-07,13,55,29,5
15703,166,2024-02-20,10,48,21,20
15704,166,2023-12-20,6,25,6,1
15705,166,2023-10-08,15,90,2,13
15706,166,2024-02-14,15,60,15,17
15707,166,2023-03-21,10,16,35,28
15708,166,2024-08-11,11,28,10,19
15709,166,2024-01-29,4,10,14,34
15710,166,2023-10-18,4,65,51,4
15711,166,2024-02-17,3,56,46,3
15712,166,2023-04-08,4,56,28,1
15713,166,2023-03-07,14,75,6,2
15714,166,2023-09-06,7,9,25,12
15715,166,2023-05-15,6,40,36,4
15716,166,2024-01-31,4,30,22,23
15717,166,2024-04-09,10,15,26,6
15718,166,2024-12-18,11,9,3,1
15719,166,2023-01-05,7,60,7,21
15720,166,2023-09-07,9,15,38,1
15721,167,2024-04-24,101,468,98,203
15722,167,2023-07-27,184,266,241,302
15723,167,2024-01-10,103,166,99,110
15724,167,2023-04-07,200,900,109,236
15725,167,2023-06-14,108,456,278,96
15726,167,2024-05-09,134,346,106,56
15727,167,2023-01-23,82,284,263,41
15728,167,2023-05-24,81,115,37,107
15729,167,2023-05-21,125,267,331,104
15730,167,2024-11-08,72,392,65,31
15731,167,2024-09-16,157,318,865,53
15732,167,2023-05-01,91,895,180,268
15733,167,2023-10-28,91,210,136,256
15734,167,2024-06-15,112,204,73,138
15735,167,2024-08-25,114,59,246,14
15736,167,2023-03-08,148,184,698,76
15737,167,2023-01-08,129,570,609,40
15738,167,2023-09-09,164,696,97,178
15739,167,2024-07-17,192,182,161,80
15740,167,2024-09-23,166,312,144,24
15741,167,2024-03-21,116,372,103,266
15742,167,2024-12-26,186,318,722,193
15743,167,2024-09-01,170,582,162,367
15744,167,2023-03-01,143,423,66,154
15745,167,2024-05-10,113,573,592,72
15746,167,2023-07-18,123,372,166,33
15747,167,2024-10-10,117,768,446,190
15748,167,2024-09-15,124,820,74,26
15749,167,2023-07-22,155,966,87,203
15750,167,2024-02-11,93,53,361,154
15751,167,2023-11-11,166,198,272,111
15752,167,2023-09-19,197,966,275,22
15753,167,2023-11-15,154,390,432,343
15754,167,2023-10-28,139,296,152,13
15755,167,2023-11-18,110,148,91,27
15756,167,2024-05-09,115,840,486,225
15757,167,2024-12-05,155,402,271,139
15758,167,2024-05-27,178,414,271,118
15759,167,2023-04-23,120,318,127,55
15760,167,2024-03-02,200,552,82,60
15761,167,2023-11-05,61,95,592,364
15762,167,2024-06-04,112,55,38,56
15763,167,2024-10-31,79,61,245,136
15764,167,2024-03-14,125,59,629,124
15765,167,2024-11-07,96,199,308,36
15766,167,2023-06-08,171,204,401,120
15767,167,2024-11-09,110,570,768,175
15768,167,2023-10-12,68,210,184,155
15769,167,2023-10-11,104,537,39,224
15770,167,2023-01-18,136,852,872,16
15771,167,2024-11-12,150,582,192,108
15772,167,2023-05-06,131,360,261,163
15773,167,2024-03-15,134,303,212,129
15774,167,2023-11-03,196,335,60,240
15775,167,2023-04-06,164,183,695,77
15776,167,2023-11-25,142,222,48,52
15777,167,2023-09-07,146,780,86,219
15778,167,2024-09-07,187,745,196,27
15779,167,2024-08-10,57,1008,88,248
15780,167,2023-10-21,153,465,86,36
15781,167,2023-03-03,188,483,170,114
15782,167,2024-12-10,181,462,155,377
15783,167,2024-04-10,198,300,240,16
15784,167,2023-10-02,120,585,221,148
15785,167,2023-09-19,184,590,347,288
15786,167,2024-01-10,142,432,449,130
15787,167,2024-12-02,97,169,181,195
15788,167,2024-12-02,140,296,674,125
15789,167,2024-03-19,119,642,489,54
15790,167,2024-06-09,107,444,836,299
15791,167,2023-03-13,54,708,249,159
15792,167,2024-07-27,75,540,162,194
15793,167,2023-06-27,82,360,491,55
15794,167,2024-08-26,87,540,286,75
15795,167,2024-07-21,164,291,237,33
15796,167,2024-06-20,119,64,86,157
15797,167,2024-08-09,138,153,302,78
15798,167,2024-06-24,59,384,98,74
15799,167,2024-04-13,149,52,458,26
15800,167,2024-03-17,124,324,118,28
15801,167,2023-03-23,115,1032,75,298
15802,167,2023-12-26,152,189,801,386
15803,167,2024-02-02,138,304,85,157
15804,167,2023-06-29,88,582,74,154
15805,167,2024-12-11,159,138,173,63
15806,167,2023-10-27,106,696,131,45
15807,167,2024-06-04,85,356,32,15
15808,167,2024-04-24,95,815,646,125
15809,167,2024-12-01,77,348,241,465
15810,167,2023-03-18,148,372,490,91
15811,167,2023-10-24,84,852,134,338
15812,167,2023-08-27,57,315,70,46
15813,167,2024-05-24,131,606,386,15
15814,167,2023-11-26,82,710,299,24
15815,167,2023-07-09,158,438,120,61
15816,167,2023-10-15,105,610,374,80
15817,167,2024-07-18,182,105,244,114
15818,167,2023-07-16,140,417,113,41
15819,167,2023-08-03,160,350,65,83
15820,167,2023-05-28,187,121,432,197
15821,167,2024-10-28,127,513,128,26
15822,167,2023-06-08,51,768,307,33
15823,167,2024-04-06,64,546,119,172
15824,167,2023-06-20,98,594,805,77
15825,167,2023-04-28,200,210,207,20
15826,167,2023-01-06,58,300,284,78
15827,167,2024-03-05,186,360,336,54
15828,167,2023-04-22,152,560,88,343
15829,167,2024-08-11,132,470,234,142
15830,167,2024-12-07,196,420,255,165
15831,167,2024-04-15,139,318,128,81
15832,167,2024-03-21,88,152,491,17
15833,167,2024-09-22,102,720,159,143
15834,167,2023-08-06,141,336,380,97
15835,167,2024-12-08,160,168,655,272
15836,167,2023-09-04,92,147,191,492
15837,167,2024-05-17,78,93,267,282
15838,167,2024-04-17,157,906,370,116
15839,167,2024-11-14,60,990,150,51
15840,167,2024-12-15,145,394,100,68
15841,168,2024-05-29,30,17,125,19
15842,168,2024-06-01,43,295,70,34
15843,168,2023-06-30,35,108,211,6
15844,168,2024-11-04,26,120,214,74
15845,168,2024-12-06,58,185,30,70
15846,168,2024-02-04,55,132,71,50
15847,168,2023-10-25,43,260,65,44
15848,168,2023-09-02,29,288,106,36
15849,168,2024-05-17,43,132,28,22
15850,168,2024-02-26,32,42,26,67
15851,168,2023-07-04,36,285,64,66
15852,168,2023-09-09,37,252,74,12
15853,168,2023-05-06,28,180,19,11
15854,168,2023-08-20,52,212,27,43
15855,168,2023-12-16,15,342,25,33
15856,168,2024-04-07,59,150,67,12
15857,168,2024-01-05,23,41,219,25
15858,168,2024-03-15,52,35,115,15
15859,168,2023-04-05,27,54,107,58
15860,168,2024-08-19,28,59,68,159
15861,168,2023-01-15,20,312,78,83
15862,168,2024-09-17,40,90,138,45
15863,168,2023-09-19,27,185,117,49
15864,168,2023-08-31,42,116,26,26
15865,168,2023-07-01,26,120,60,18
15866,168,2024-07-04,34,129,28,67
15867,168,2023-12-31,44,110,40,26
15868,168,2024-10-10,55,15,200,60
15869,168,2024-02-24,54,210,10,18
15870,168,2024-11-15,25,98,46,5
15871,168,2023-08-02,18,50,44,66
15872,168,2024-04-02,15,162,56,41
15873,168,2023-11-17,58,34,79,16
15874,168,2023-01-28,31,96,93,13
15875,168,2024-08-30,39,24,53,7
15876,168,2024-01-21,16,140,13,51
15877,168,2023-09-11,51,18,5,47
15878,168,2024-01-24,60,86,114,25
15879,168,2024-04-16,15,92,75,9
15880,168,2023-11-07,38,114,135,45
15881,168,2023-07-16,29,144,64,88
15882,168,2023-04-21,32,245,38,44
15883,168,2023-12-28,58,240,36,29
15884,168,2023-04-23,59,47,67,27
15885,168,2024-06-05,54,180,88,40
15886,168,2023-03-28,18,168,64,30
15887,168,2023-04-03,41,47,49,56
15888,168,2024-08-30,57,100,51,93
15889,168,2023-12-31,47,48,44,41
15890,168,2023-05-04,19,46,38,64
15891,168,2024-07-30,18,81,71,61
15892,168,2023-05-27,19,78,230,42
15893,168,2024-03-19,41,177,57,51
15894,168,2024-08-08,27,56,124,29
15895,168,2023-10-09,29,36,198,75
15896,168,2023-05-09,45,32,109,3
15897,168,2024-12-17,19,232,100,19
15898,168,2024-11-27,16,205,86,107
15899,168,2024-04-25,31,240,70,22
15900,168,2024-05-29,36,145,136,50
15901,168,2024-05-13,53,210,76,57
15902,168,2024-02-21,47,342,68,10
15903,168,2023-06-20,17,136,82,49
15904,168,2023-06-19,37,184,98,12
15905,168,2023-02-13,53,135,163,10
15906,168,2024-03-09,27,135,68,29
15907,168,2023-04-14,22,165,225,13
15908,168,2024-03-10,35,190,23,16
15909,168,2023-10-27,27,64,147,43
15910,168,2023-08-10,21,36,129,47
15911,168,2023-11-28,21,34,100,18
15912,168,2023-03-03,28,84,58,14
15913,168,2024-10-03,32,208,53,9
15914,168,2024-03-09,23,100,153,24
15915,168,2024-02-14,15,280,153,6
15916,168,2023-04-09,45,52,197,7
15917,168,2024-07-10,26,228,46,25
15918,168,2023-08-14,39,64,69,8
15919,168,2024-04-21,53,116,115,60
15920,168,2023-08-27,53,324,92,23
15921,168,2024-05-22,45,200,72,40
15922,168,2023-06-03,35,174,86,19
15923,168,2023-08-25,15,85,122,53
15924,168,2023-05-20,46,35,100,18
15925,168,2023-06-26,27,87,17,24
15926,168,2024-08-21,20,72,24,13
15927,168,2023-11-02,45,130,159,50
15928,168,2023-04-12,18,49,78,17
15929,168,2024-01-12,16,275,49,44
15930,168,2023-10-13,17,220,19,23
15931,168,2024-12-22,53,90,13,63
15932,168,2023-11-09,40,232,30,18
15933,168,2024-05-24,58,22,93,15
15934,168,2024-11-28,16,360,127,66
15935,168,2024-03-18,49,72,18,37
15936,168,2024-03-19,60,85,225,87
15937,168,2024-11-22,27,100,38,42
15938,168,2023-07-11,40,126,118,19
15939,168,2024-09-17,47,168,95,40
15940,168,2023-04-27,28,48,28,8
15941,168,2023-03-18,51,38,46,45
15942,168,2024-07-06,33,185,16,115
15943,168,2024-10-21,55,96,19,10
15944,168,2023-01-16,37,144,128,16
15945,168,2023-11-02,31,360,99,30
15946,168,2024-09-24,49,80,96,13
15947,168,2024-08-14,54,25,94,59
15948,168,2024-11-24,48,43,58,28
15949,168,2023-09-20,30,224,228,52
15950,168,2023-03-05,26,318,87,32
15951,168,2024-10-17,34,168,34,40
15952,168,2023-09-18,17,84,84,84
15953,168,2023-11-16,24,280,35,95
15954,168,2023-07-02,20,105,65,8
15955,168,2023-11-14,48,222,63,27
15956,168,2024-10-29,29,255,10,36
15957,168,2024-03-31,44,72,37,19
15958,168,2023-11-01,47,111,69,71
15959,168,2024-11-20,49,58,100,95
15960,168,2023-02-19,60,36,44,50
15961,169,2023-03-02,26,216,14,29
15962,169,2024-10-10,33,56,86,12
15963,169,2024-04-10,16,24,12,15
15964,169,2024-08-19,21,275,51,15
15965,169,2024-02-21,55,80,170,74
15966,169,2023-01-31,39,258,88,15
15967,169,2023-08-20,34,348,28,100
15968,169,2024-11-22,58,54,7,21
15969,169,2023-05-22,44,30,52,8
15970,169,2024-10-21,60,234,12,39
15971,169,2023-01-18,42,192,53,110
15972,169,2023-06-11,56,170,40,16
15973,169,2024-10-06,28,148,39,38
15974,169,2023-05-16,37,306,70,18
15975,169,2023-09-07,40,240,155,19
15976,169,2024-03-17,27,232,84,33
15977,169,2023-01-16,57,30,102,15
15978,169,2023-08-18,20,144,33,19
15979,169,2024-01-27,54,138,127,50
15980,169,2023-07-25,30,75,11,39
15981,169,2024-10-03,27,23,144,113
15982,169,2023-05-21,26,245,64,18
15983,169,2023-09-14,22,108,145,15
15984,169,2024-09-23,38,70,57,27
15985,169,2024-05-18,49,48,243,44
15986,169,2024-10-28,52,84,102,19
15987,169,2024-07-21,28,138,78,5
15988,169,2023-07-10,49,144,57,34
15989,169,2023-03-29,18,51,15,20
15990,169,2023-06-19,32,118,226,48
15991,169,2024-09-17,32,100,148,19
15992,169,2024-02-06,38,110,56,16
15993,169,2023-12-26,45,78,46,102
15994,169,2024-10-27,56,240,154,44
15995,169,2023-01-11,27,32,81,27
15996,169,2023-03-31,44,159,173,6
15997,169,2024-04-23,52,300,95,80
15998,169,2023-07-24,26,36,24,13
15999,169,2024-07-11,53,24,90,37
16000,169,2024-11-29,40,96,69,89
16001,169,2024-06-26,39,198,68,11
16002,169,2024-05-06,35,26,302,5
16003,169,2023-05-04,25,62,145,108
16004,169,2023-07-02,29,132,60,63
16005,169,2024-12-01,20,111,102,96
16006,169,2024-04-06,41,222,164,22
16007,169,2024-04-22,17,130,98,19
16008,169,2024-12-01,51,336,102,67
16009,169,2023-05-03,36,198,194,6
16010,169,2024-01-27,22,147,141,20
16011,169,2024-09-15,33,44,192,70
16012,169,2023-07-06,38,255,88,35
16013,169,2023-09-14,25,192,30,39
16014,169,2023-11-08,60,32,61,116
16015,169,2023-10-12,56,31,62,108
16016,169,2024-04-16,28,102,44,15
16017,169,2023-08-20,46,59,89,4
16018,169,2023-06-20,55,50,23,48
16019,169,2024-07-25,17,324,118,11
16020,169,2023-04-12,37,180,85,86
16021,169,2023-10-11,58,69,215,14
16022,169,2023-11-05,52,176,68,8
16023,169,2023-07-23,17,72,71,9
16024,169,2024-01-28,33,306,15,17
16025,169,2024-10-22,16,57,20,18
16026,169,2024-02-11,44,114,56,12
16027,169,2024-03-06,48,168,147,66
16028,169,2023-11-15,37,116,217,12
16029,169,2024-12-16,55,126,91,30
16030,169,2024-05-06,31,51,76,10
16031,169,2023-10-31,47,76,211,47
16032,169,2024-05-18,41,168,76,47
16033,169,2023-03-27,33,159,140,24
16034,169,2024-03-31,33,38,53,39
16035,169,2024-04-23,20,102,90,7
16036,169,2024-12-26,19,168,20,31
16037,169,2024-07-27,33,84,45,84
16038,169,2023-09-10,44,145,43,57
16039,169,2023-11-04,27,177,93,47
16040,169,2023-08-30,36,204,90,11
16041,169,2023-06-17,55,275,24,28
16042,169,2024-01-17,31,228,225,12
16043,169,2023-10-06,60,76,182,23
